,Date,NOAA No,Location,Lo,Area,Zpc,LL,NN,Mag,N_Bflare,N_Cflare,N_Mflare,N_Xflare
5,2011-05-30,1227,S19E69,21,80,Cso,3,3,Beta,0.0,1.0,0.0,0.0
6,2011-05-30,1228,N17E67,23,120,Hsx,4,1,Alpha,0.0,0.0,0.0,0.0
0,2011-05-31,1222,N16W83,160,150,Dso,4,3,Beta,0.0,0.0,0.0,0.0
1,2011-05-31,1224,N20W56,132,140,Dso,9,9,Beta-Gamma,0.0,1.0,0.0,0.0
2,2011-05-31,1225,N17E18,59,40,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
3,2011-05-31,1226,S21E42,35,360,Dki,10,11,Beta-Gamma,0.0,2.0,0.0,0.0
4,2011-05-31,1227,S18E54,23,170,Dsi,8,6,Beta-Gamma,0.0,1.0,0.0,0.0
5,2011-05-31,1228,N17E55,22,110,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
6,2011-05-31,1229,N16E38,39,30,Cao,4,4,Beta,0.0,0.0,0.0,0.0
0,2011-06-01,1222,N17W98,160,30,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2011-06-01,1224,N21W68,133,50,Csi,7,8,Beta,0.0,0.0,0.0,0.0
2,2011-06-01,1225,N16E04,60,30,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
3,2011-06-01,1226,S22E27,37,330,Dkc,9,18,Beta,1.0,1.0,0.0,0.0
4,2011-06-01,1227,S18E40,24,190,Dsi,8,7,Beta-Gamma,0.0,1.0,0.0,0.0
5,2011-06-01,1228,N17E50,14,100,Cso,8,8,Beta,0.0,0.0,0.0,0.0
6,2011-06-01,1229,N16E24,40,40,Cso,6,6,Beta,0.0,0.0,0.0,0.0
7,2011-06-01,1230,N19E58,6,30,Bxo,2,3,Beta,0.0,0.0,0.0,0.0
0,2011-06-02,1225,N16W09,59,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2011-06-02,1226,S22E14,36,150,Csi,9,15,Beta,0.0,3.0,0.0,0.0
2,2011-06-02,1227,S19E26,23,100,Dso,8,7,Beta-Gamma,0.0,0.0,0.0,0.0
3,2011-06-02,1228,N17E31,18,90,Cso,8,6,Beta,0.0,1.0,0.0,0.0
4,2011-06-02,1229,N16E10,41,30,Bxo,5,5,Beta,1.0,0.0,0.0,0.0
5,2011-06-02,1230,N19E44,6,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
6,2011-06-02,1231,N09E68,341,40,Hsx,7,1,Alpha,0.0,0.0,0.0,0.0
0,2011-06-03,1225,N16W21,58,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2011-06-03,1226,S22W00,37,210,Dsi,6,13,Beta,0.0,2.0,0.0,0.0
2,2011-06-03,1227,S19E13,23,80,Dso,9,4,Beta,0.0,2.0,0.0,0.0
3,2011-06-03,1228,N17E20,17,130,Cso,8,8,Beta,0.0,0.0,0.0,0.0
4,2011-06-03,1229,N15W04,41,30,Bxo,6,4,Beta,0.0,0.0,0.0,0.0
5,2011-06-03,1230,N18E31,6,20,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
6,2011-06-03,1231,N08E50,343,90,Cro,9,4,Beta,0.0,0.0,0.0,0.0
7,2011-06-03,1232,N10E61,336,80,Hsx,2,1,Alpha,0.0,1.0,0.0,0.0
0,2011-06-04,1225,N17W35,58,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2011-06-04,1226,S22W14,37,340,Dkc,7,21,Beta,2.0,2.0,0.0,0.0
2,2011-06-04,1227,S19W00,22,120,Cso,10,4,Beta,0.0,0.0,0.0,0.0
3,2011-06-04,1228,N18E05,18,150,Dao,8,10,Beta,0.0,0.0,0.0,0.0
4,2011-06-04,1229,N17W20,43,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
5,2011-06-04,1230,N19E15,8,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
6,2011-06-04,1231,N10E33,349,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
7,2011-06-04,1232,N10E46,336,70,Hsx,2,1,Alpha,1.0,0.0,0.0,0.0
0,2011-06-05,1225,N16W48,59,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2011-06-05,1226,S21W25,36,190,Dsi,8,19,Beta,1.0,0.0,0.0,0.0
2,2011-06-05,1227,S19W14,24,60,Cso,10,7,Beta,0.0,0.0,0.0,0.0
3,2011-06-05,1228,N17W08,18,90,Dao,8,7,Beta,1.0,0.0,0.0,0.0
4,2011-06-05,1229,N18W34,45,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
5,2011-06-05,1230,N20E06,4,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
6,2011-06-05,1231,N09E20,350,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
7,2011-06-05,1232,N10E33,337,70,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2011-06-06,1226,S21W38,35,100,Dao,9,10,Beta,1.0,0.0,0.0,0.0
1,2011-06-06,1227,S22W26,22,30,Dso,10,5,Beta,0.0,0.0,0.0,0.0
2,2011-06-06,1228,N18W21,18,60,Dso,8,5,Beta,0.0,0.0,0.0,0.0
3,2011-06-06,1232,N09E20,337,40,Hsx,2,3,Alpha,0.0,0.0,0.0,0.0
4,2011-06-06,1233,S18W29,26,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2011-06-07,1226,S22W52,36,80,Dao,10,8,Beta,3.0,2.0,0.0,0.0
1,2011-06-07,1227,S21W35,19,30,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2011-06-07,1228,N18W35,19,70,Cso,8,4,Beta,4.0,0.0,0.0,0.0
3,2011-06-07,1232,N08E07,337,40,Cso,4,3,Beta,0.0,0.0,0.0,0.0
4,2011-06-07,1233,S18W43,27,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2011-06-08,1226,S21W64,35,20,Bxo,8,3,Beta,0.0,0.0,1.0,0.0
1,2011-06-08,1227,S21W49,20,30,Cso,2,3,Beta,0.0,0.0,0.0,0.0
2,2011-06-08,1228,N17W47,18,60,Dao,8,8,Beta,0.0,0.0,0.0,0.0
3,2011-06-08,1232,N08W06,338,50,Cso,3,4,Beta,0.0,0.0,0.0,0.0
0,2011-06-09,1226,S20W81,38,10,Axx,1,1,Alpha,1.0,0.0,0.0,0.0
1,2011-06-09,1227,S21W62,19,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2011-06-09,1228,N17W64,21,10,Axx,3,2,Alpha,0.0,0.0,0.0,0.0
3,2011-06-09,1232,N09W19,336,50,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2011-06-10,1227,S20W76,20,10,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
1,2011-06-10,1228,N17W79,23,0,Axx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2011-06-10,1232,N09W33,337,30,Hax,1,2,Alpha,0.0,0.0,0.0,0.0
3,2011-06-10,1234,S16E59,245,10,Bxo,5,2,Beta,0.0,1.0,0.0,0.0
0,2011-06-11,1227,S20W88,19,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2011-06-11,1232,N09W46,337,20,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2011-06-11,1234,S16E43,247,10,Bxo,4,3,Beta,1.0,0.0,0.0,0.0
0,2011-06-12,1232,N08W60,337,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2011-06-12,1234,S16E32,245,10,Bxo,6,5,Beta,3.0,0.0,0.0,0.0
2,2011-06-12,1235,N14E27,250,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2011-06-13,1234,S15E18,246,10,Bxo,8,6,Beta,0.0,0.0,0.0,0.0
0,2011-06-14,1234,S16E07,245,10,Bxo,6,6,Beta,3.0,0.0,0.0,0.0
0,2011-06-15,1234,S15W07,245,40,Dso,5,9,Beta,1.0,0.0,0.0,0.0
1,2011-06-15,1235,N14W15,253,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
2,2011-06-15,1236,N17E64,174,180,Dso,8,6,Beta,1.0,2.0,1.0,0.0
0,2011-06-16,1234,S15W22,247,100,Dai,7,17,Beta,2.0,1.0,0.0,0.0
1,2011-06-16,1236,N17E58,167,350,Ehi,11,11,Beta-Delta,1.0,1.0,0.0,0.0
0,2011-06-17,1234,S16W35,247,100,Dsi,8,26,Beta,0.0,0.0,0.0,0.0
1,2011-06-17,1236,N17E46,166,350,Ehi,12,16,Beta-Delta,2.0,2.0,0.0,0.0
0,2011-06-18,1234,S16W48,246,100,Dsi,8,17,Beta,2.0,3.0,0.0,0.0
1,2011-06-18,1236,N17E33,165,260,Dho,10,17,Beta-Gamma,1.0,0.0,0.0,0.0
2,2011-06-18,1237,S14E66,132,0,Axx,1,1,Alpha,2.0,0.0,0.0,0.0
0,2011-06-19,1234,S16W61,246,150,Dsi,9,15,Beta,2.0,0.0,0.0,0.0
1,2011-06-19,1236,N17E18,166,200,Esi,12,21,Beta-Gamma,1.0,0.0,0.0,0.0
2,2011-06-19,1237,S15E53,131,0,Axx,1,1,Alpha,2.0,0.0,0.0,0.0
0,2011-06-20,1234,S16W74,245,60,Dso,9,4,Beta,1.0,1.0,0.0,0.0
1,2011-06-20,1236,N16E06,165,200,Esi,12,11,Beta-Gamma,1.0,0.0,0.0,0.0
2,2011-06-20,1238,S17E11,160,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
0,2011-06-21,1236,N17W07,166,230,Esi,12,7,Beta-Gamma,0.0,0.0,0.0,0.0
1,2011-06-21,1239,N18E13,146,10,Bxo,3,5,Beta,0.0,0.0,0.0,0.0
2,2011-06-21,1240,S17E42,117,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2011-06-22,1236,N17W21,165,190,Esi,13,18,Beta,0.0,1.0,0.0,0.0
1,2011-06-22,1239,N18W00,145,10,Bxo,4,6,Beta,0.0,0.0,0.0,0.0
2,2011-06-22,1240,S17E27,117,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
0,2011-06-23,1236,N16W32,164,140,Cso,10,6,Beta,0.0,0.0,0.0,0.0
1,2011-06-23,1239,N18W14,146,10,Bxo,3,3,Beta,1.0,0.0,0.0,0.0
2,2011-06-23,1240,S19E16,116,10,Bxo,3,5,Beta,0.0,0.0,0.0,0.0
0,2011-06-24,1236,N16W46,164,150,Cso,13,4,Beta,3.0,0.0,0.0,0.0
1,2011-06-24,1239,N16W27,145,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
2,2011-06-24,1240,S18E02,116,50,Dro,5,10,Beta,1.0,0.0,0.0,0.0
0,2011-06-25,1236,N17W61,166,180,Cso,11,4,Beta,2.0,0.0,0.0,0.0
1,2011-06-25,1239,N17W44,149,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
2,2011-06-25,1240,S19W12,117,50,Cro,6,9,Beta,0.0,0.0,0.0,0.0
3,2011-06-25,1241,N19W08,113,50,Dro,5,8,Beta,0.0,0.0,0.0,0.0
0,2011-06-26,1236,N15W74,168,90,Hsx,2,1,Alpha,1.0,0.0,0.0,0.0
1,2011-06-26,1239,N15W56,148,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
2,2011-06-26,1240,S20W26,118,5,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
3,2011-06-26,1241,N18W19,111,10,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
0,2011-06-27,1236,N16W92,170,30,Hrx,3,2,Alpha,1.0,0.0,0.0,0.0
1,2011-06-27,1241,N18W32,110,10,Bxo,5,4,Beta,0.0,0.0,0.0,0.0
0,2011-06-28,1240,S18W53,119,5,Bxo,2,4,Beta,0.0,0.0,0.0,0.0
1,2011-06-28,1241,N18W46,111,10,Bxo,3,6,Beta,1.0,0.0,0.0,0.0
0,2011-06-29,1240,S18W67,119,5,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
1,2011-06-29,1242,N18W03,56,5,Cro,3,3,Beta,0.0,0.0,0.0,0.0
2,2011-06-29,1243,N18E62,350,30,Cro,5,2,Beta,1.0,0.0,0.0,0.0
0,2011-06-30,1240,S18W81,121,0,Axx,0,1,Alpha,2.0,0.0,0.0,0.0
1,2011-06-30,1242,N17W17,56,90,Dso,4,9,Beta,2.0,0.0,0.0,0.0
2,2011-06-30,1243,N16E50,349,50,Cso,7,5,Beta,0.0,0.0,0.0,0.0
0,2011-07-01,1242,N16W30,56,80,Dso,6,8,Beta,0.0,0.0,0.0,0.0
1,2011-07-01,1243,N16E36,350,30,Cro,4,6,Beta,1.0,0.0,0.0,0.0
0,2011-07-02,1242,N18W45,58,50,Dro,5,5,Beta,0.0,0.0,0.0,0.0
1,2011-07-02,1243,N17E22,351,60,Cro,6,10,Beta,4.0,0.0,0.0,0.0
2,2011-07-02,1244,N15W11,24,10,Bxo,7,6,Beta-Gamma,1.0,0.0,0.0,0.0
0,2011-07-03,1242,N18W57,56,20,Dro,5,5,Beta,1.0,0.0,0.0,0.0
1,2011-07-03,1243,N16E08,351,80,Cao,8,13,Beta,0.0,0.0,0.0,0.0
2,2011-07-03,1244,N15W24,23,10,Bxo,6,6,Beta,1.0,0.0,0.0,0.0
0,2011-07-04,1243,N16W05,352,60,Dso,8,10,Beta,0.0,0.0,0.0,0.0
1,2011-07-04,1244,N16W38,24,60,Dso,4,12,Beta-Gamma,5.0,1.0,0.0,0.0
0,2011-07-05,1242,N18W82,54,5,Bxo,5,2,Beta,2.0,0.0,0.0,0.0
1,2011-07-05,1243,N17W19,351,40,Cso,6,5,Beta,1.0,0.0,0.0,0.0
2,2011-07-05,1244,N16W53,25,120,Dao,6,7,Beta-Gamma,0.0,0.0,0.0,0.0
0,2011-07-06,1243,N16W34,354,70,Cso,6,6,Beta,2.0,0.0,0.0,0.0
1,2011-07-06,1244,N15W67,27,60,Dso,5,4,Beta-Gamma,0.0,0.0,0.0,0.0
0,2011-07-07,1243,N15W46,353,100,Dai,7,14,Beta-Gamma,0.0,0.0,0.0,0.0
1,2011-07-07,1244,N14W79,26,50,Dso,3,2,Beta,0.0,0.0,0.0,0.0
0,2011-07-08,1243,N16W59,352,90,Dso,5,7,Beta-Gamma,4.0,1.0,0.0,0.0
1,2011-07-08,1244,N13W90,23,10,Axx,1,1,Alpha,3.0,0.0,0.0,0.0
2,2011-07-08,1245,N15E58,234,50,Cso,3,4,Beta,2.0,0.0,0.0,0.0
0,2011-07-09,1243,N15W73,353,50,Cao,3,3,Beta,1.0,0.0,0.0,0.0
1,2011-07-09,1245,N15E45,235,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2011-07-09,1246,N14W47,327,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
3,2011-07-09,1247,S18E11,268,20,Dai,5,7,Beta,2.0,4.0,0.0,0.0
4,2011-07-09,1248,N20E53,226,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2011-07-10,1245,N15E31,236,30,Cao,3,4,Beta,0.0,0.0,0.0,0.0
1,2011-07-10,1246,N15W62,329,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
2,2011-07-10,1247,S18W02,269,40,Cao,6,8,Beta,0.0,0.0,0.0,0.0
3,2011-07-10,1249,S16E25,242,0,Axx,0,2,Alpha,0.0,0.0,0.0,0.0
0,2011-07-11,1245,N15E18,236,10,Hax,2,1,Alpha,0.0,0.0,0.0,0.0
1,2011-07-11,1247,S18W15,269,40,Dai,10,15,Beta-Gamma,1.0,0.0,0.0,0.0
2,2011-07-11,1249,S16E11,243,10,Cao,3,3,Beta,0.0,0.0,0.0,0.0
3,2011-07-11,1250,S25E48,206,30,Dai,4,8,Beta,0.0,0.0,0.0,0.0
0,2011-07-12,1245,N12E05,235,10,Hrx,1,1,Alpha,1.0,0.0,0.0,0.0
1,2011-07-12,1247,S18W28,269,80,Esi,12,14,Beta-Gamma,0.0,0.0,0.0,0.0
2,2011-07-12,1249,S18W04,244,20,Cso,3,2,Beta,0.0,1.0,0.0,0.0
3,2011-07-12,1250,S27E32,208,100,Dso,6,4,Beta,0.0,0.0,0.0,0.0
4,2011-07-12,1251,N15E68,172,80,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
0,2011-07-13,1245,N15W08,236,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2011-07-13,1247,S18W40,268,30,Cao,6,4,Beta-Gamma,1.0,1.0,0.0,0.0
2,2011-07-13,1249,S16W14,242,20,Cro,3,2,Beta,0.0,0.0,0.0,0.0
3,2011-07-13,1250,S27E18,210,140,Dso,6,4,Beta-Gamma,0.0,0.0,0.0,0.0
4,2011-07-13,1251,N16E57,170,100,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2011-07-14,1245,N15W23,237,10,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2011-07-14,1247,S18W54,267,10,Hsx,1,1,Alpha,2.0,0.0,0.0,0.0
2,2011-07-14,1249,S16W31,244,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
3,2011-07-14,1250,S27E04,209,170,Dso,7,9,Beta,0.0,0.0,0.0,0.0
4,2011-07-14,1251,N17E42,171,160,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
5,2011-07-14,1252,N25E62,151,30,Cso,11,3,Beta,0.0,0.0,0.0,0.0
6,2011-07-14,1253,N14W12,226,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
0,2011-07-15,1245,N14W36,237,5,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
1,2011-07-15,1250,S27W07,208,100,Dso,7,10,Beta,0.0,0.0,0.0,0.0
2,2011-07-15,1251,N17E30,170,100,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
3,2011-07-15,1252,N25E56,144,20,Hrx,1,2,Alpha,0.0,0.0,0.0,0.0
4,2011-07-15,1254,S22E59,141,30,Cro,2,1,Beta,1.0,0.0,0.0,0.0
5,2011-07-15,1255,N17E45,156,10,Axx,2,3,Alpha,0.0,0.0,0.0,0.0
0,2011-07-16,1245,N13W49,236,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
1,2011-07-16,1250,S27W21,208,80,Cso,2,4,Beta,0.0,0.0,0.0,0.0
2,2011-07-16,1251,N17E17,170,100,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
3,2011-07-16,1252,N25E45,142,10,Bxo,0,3,Beta,0.0,0.0,0.0,0.0
4,2011-07-16,1254,S22E49,138,50,Cao,8,5,Beta,0.0,0.0,0.0,0.0
5,2011-07-16,1255,N18E33,154,0,Bxo,0,3,Beta,0.0,0.0,0.0,0.0
6,2011-07-16,1256,N09E34,153,20,Dro,3,3,Beta,0.0,0.0,0.0,0.0
0,2011-07-17,1245,N14W65,240,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
1,2011-07-17,1250,S26W34,208,80,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2011-07-17,1251,N16E04,170,70,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
3,2011-07-17,1252,N25E32,142,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2011-07-17,1254,S22E36,138,50,Dso,8,7,Beta,1.0,0.0,0.0,0.0
5,2011-07-17,1256,N08E21,153,20,Cro,4,2,Beta,0.0,0.0,0.0,0.0
0,2011-07-18,1250,S26W48,209,70,Cso,2,4,Beta,0.0,0.0,0.0,0.0
1,2011-07-18,1251,N16W08,169,80,Hsx,2,3,Alpha,0.0,0.0,0.0,0.0
2,2011-07-18,1254,S23E23,137,50,Cai,8,15,Beta,0.0,0.0,0.0,0.0
3,2011-07-18,1255,N18E07,153,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
4,2011-07-18,1256,N09E07,154,20,Dro,4,4,Beta,0.0,0.0,0.0,0.0
5,2011-07-18,1257,N19W56,217,50,Dai,4,12,Beta,4.0,0.0,0.0,0.0
0,2011-07-19,1250,S27W61,209,50,Cso,2,2,Beta,0.0,0.0,0.0,0.0
1,2011-07-19,1251,N16W21,169,80,Hsx,2,3,Alpha,0.0,0.0,0.0,0.0
2,2011-07-19,1254,S22E11,136,60,Cai,7,15,Beta,1.0,1.0,0.0,0.0
3,2011-07-19,1255,N18W06,154,20,Cro,2,5,Beta,1.0,0.0,0.0,0.0
4,2011-07-19,1256,N09W06,154,20,Dro,4,4,Beta,0.0,0.0,0.0,0.0
5,2011-07-19,1257,N20W69,217,120,Dsi,4,12,Beta,0.0,0.0,0.0,0.0
6,2011-07-19,1258,N11W37,185,20,Cro,3,5,Beta,0.0,0.0,0.0,0.0
7,2011-07-19,1259,N26E69,78,30,Dao,3,1,Beta,0.0,0.0,0.0,0.0
0,2011-07-20,1250,S26W74,209,100,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
1,2011-07-20,1251,N17W35,170,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2011-07-20,1254,S22W04,139,80,Dso,8,12,Beta,3.0,0.0,0.0,0.0
3,2011-07-20,1256,N10W21,155,10,Bxo,4,2,Beta,0.0,0.0,0.0,0.0
4,2011-07-20,1257,N20W83,218,240,Dso,10,3,Beta,0.0,0.0,0.0,0.0
5,2011-07-20,1258,N12W51,186,40,Cso,5,4,Beta,0.0,0.0,0.0,0.0
6,2011-07-20,1259,N25E56,79,100,Cso,8,3,Beta,0.0,0.0,0.0,0.0
0,2011-07-21,1250,S26W90,212,30,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2011-07-21,1251,N17W49,170,70,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2011-07-21,1254,S22W17,138,110,Cso,9,14,Beta,2.0,0.0,0.0,0.0
3,2011-07-21,1258,N12W65,187,20,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2011-07-21,1259,N25E42,79,80,Cso,6,12,Beta,1.0,0.0,0.0,0.0
0,2011-07-22,1251,N17W62,170,60,Hax,3,3,Alpha,0.0,0.0,0.0,0.0
1,2011-07-22,1254,S24W28,136,100,Cai,7,10,Beta,1.0,0.0,0.0,0.0
2,2011-07-22,1259,N25E32,76,130,Dsi,5,13,Beta,0.0,0.0,0.0,0.0
0,2011-07-23,1251,N17W76,171,40,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2011-07-23,1254,S24W42,137,80,Dso,7,10,Beta,2.0,0.0,0.0,0.0
2,2011-07-23,1259,N25E18,77,60,Dso,5,13,Beta,0.0,0.0,0.0,0.0
0,2011-07-24,1251,N17W88,168,60,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
1,2011-07-24,1254,S23W54,134,60,Cao,7,7,Beta,0.0,0.0,0.0,0.0
2,2011-07-24,1259,N25E02,80,40,Cao,3,3,Beta,0.0,0.0,0.0,0.0
0,2011-07-25,1251,N17W98,166,10,Axx,1,01,Alpha,0.0,0.0,0.0,0.0
1,2011-07-25,1254,S23W67,134,10,Axx,4,02,Alpha,0.0,0.0,0.0,0.0
2,2011-07-25,1259,N25W10,79,10,Bxo,2,03,Beta,0.0,0.0,0.0,0.0
3,2011-07-25,1260,N20E71,358,10,Axx,1,Alpha,,2.0,0.0,0.0,0.0
0,2011-07-26,1254,S23W80,134,5,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
1,2011-07-26,1259,N25W23,79,10,Bxo,8,2,Beta,0.0,0.0,0.0,0.0
2,2011-07-26,1260,N20E58,357,20,Bxo,6,4,Beta,1.0,0.0,0.0,0.0
0,2011-07-27,1260,N20E45,357,120,Dao,10,8,Beta,2.0,2.0,0.0,0.0
1,2011-07-27,1261,N16E74,330,200,Dho,2,2,Beta,2.0,0.0,0.0,0.0
0,2011-07-28,1260,N18E30,357,110,Dsi,10,15,Beta-Gamma,0.0,8.0,1.0,0.0
1,2011-07-28,1261,N15E60,327,250,Dko,8,5,Beta,0.0,0.0,0.0,0.0
2,2011-07-28,1262,N16W38,66,20,Dso,10,4,Beta-Gamma-Delta,0.0,1.0,0.0,0.0
0,2011-07-29,1260,N19E17,358,220,Eac,11,16,Beta-Gamma-Delta,1.0,9.0,0.0,0.0
1,2011-07-29,1261,N15E49,326,280,Dko,8,10,Beta,0.0,1.0,0.0,0.0
2,2011-07-29,1262,N16W49,65,0,Axx,0,1,Alpha,0.0,1.0,0.0,0.0
3,2011-07-29,1263,N18E73,302,260,Dho,9,3,Beta,0.0,0.0,0.0,0.0
4,2011-07-29,1264,S31E50,325,10,Bxo,3,4,Beta,0.0,0.0,0.0,0.0
0,2011-07-30,1260,N19E03,358,310,Eai,12,20,Beta-Gamma,1.0,2.0,0.0,0.0
1,2011-07-30,1261,N16E33,328,300,Dai,9,21,Beta-Gamma,2.0,10.0,0.0,0.0
2,2011-07-30,1263,N18E59,303,310,Dho,7,5,Beta,0.0,1.0,0.0,0.0
3,2011-07-30,1264,S32E37,325,10,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
0,2011-07-31,1260,N19W09,358,330,Ehi,12,12,Beta,0.0,0.0,0.0,0.0
1,2011-07-31,1261,N17E22,327,350,Dkc,10,23,Beta-Gamma-Delta,3.0,0.0,1.0,0.0
2,2011-07-31,1263,N18E48,301,470,Dhi,9,12,Beta,0.0,0.0,0.0,0.0
3,2011-07-31,1264,S29E20,329,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
4,2011-07-31,1265,N18W41,30,10,Bxo,2,2,Beta,0.0,1.0,0.0,0.0
0,2011-08-01,1260,N19W22,358,300,Ehi,12,21,Beta-Gamma,0.0,0.0,0.0,0.0
1,2011-08-01,1261,N16E05,330,350,Eki,11,35,Beta-Gamma-Delta,0.0,2.0,0.0,0.0
2,2011-08-01,1263,N18E34,301,460,Dki,10,17,Beta,1.0,4.0,0.0,0.0
3,2011-08-01,1264,S23E07,328,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
4,2011-08-01,1265,N17W54,30,10,Bxo,3,3,Beta,0.0,1.0,0.0,0.0
0,2011-08-02,1260,N18W36,358,300,Eho,12,16,Beta,0.0,0.0,0.0,0.0
1,2011-08-02,1261,N16W08,330,350,Fkc,16,50,Beta-Gamma-Delta,1.0,5.0,0.0,0.0
2,2011-08-02,1263,N17E21,301,460,Dki,9,23,Beta-Gamma-Delta,0.0,1.0,0.0,0.0
3,2011-08-02,1265,N17W67,30,10,Axx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2011-08-03,1260,N19W49,358,300,Eho,12,7,Beta,0.0,0.0,0.0,0.0
1,2011-08-03,1261,N15W21,330,390,Fkc,16,25,Beta-Gamma-Delta,3.0,2.0,1.0,0.0
2,2011-08-03,1263,N17E08,301,560,Eki,14,25,Beta-Gamma-Delta,1.0,3.0,0.0,0.0
3,2011-08-03,1265,N16W80,30,5,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2011-08-04,1260,N18W62,358,200,Cso,10,5,Beta,0.0,0.0,0.0,0.0
1,2011-08-04,1261,N16W37,333,300,Dki,9,15,Beta-Gamma,0.0,4.0,2.0,0.0
2,2011-08-04,1263,N17W06,301,600,Dki,10,16,Beta-Gamma-Delta,0.0,1.0,1.0,0.0
0,2011-08-05,1260,N19W78,1,260,Dho,5,2,Beta,0.0,0.0,0.0,0.0
1,2011-08-05,1261,N15W49,332,380,Dai,10,19,Beta-Gamma-Delta,1.0,10.0,1.0,0.0
2,2011-08-05,1263,N17W18,301,720,Ekc,10,17,Beta-Gamma-Delta,1.0,2.0,0.0,0.0
3,2011-08-05,1266,N18E38,245,20,Cro,4,3,Beta,0.0,0.0,0.0,0.0
0,2011-08-06,1260,N19W92,1,180,Hsx,4,1,Alpha,0.0,1.0,0.0,0.0
