,Date,NOAA No,Location,Lo,Area,Zpc,LL,NN,Mag,N_Bflare,N_Cflare,N_Mflare,N_Xflare
0,2010-11-09,1121,S19E20,213,50,Ero,13,12,Beta-Gamma,1.0,0.0,0.0,0.0
1,2010-11-09,1122,N13W31,263,30,Dro,7,4,Beta,0.0,0.0,0.0,0.0
0,2010-11-10,1121,S19E07,212,50,Eao,12,9,Beta,3.0,0.0,0.0,0.0
1,2010-11-10,1122,N14W43,263,20,Bxo,4,6,Beta,0.0,0.0,0.0,0.0
0,2010-11-11,1121,S20W01,207,10,Axx,3,3,Alpha,3.0,0.0,0.0,0.0
1,2010-11-11,1122,N13W53,260,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
2,2010-11-11,1123,S23E16,193,30,Dro,6,8,Beta,6.0,0.0,0.0,0.0
3,2010-11-11,1124,N14E38,168,20,Dro,3,2,Beta,0.0,0.0,0.0,0.0
0,2010-11-12,1125,N19E34,160,15,Cro,2,3,Beta,0.0,0.0,0.0,0.0
1,2010-11-12,1123,S22E03,190,80,Dai,5,12,Beta,2.0,5.0,0.0,0.0
2,2010-11-12,1124,N16E27,164,15,Cao,7,3,Beta,2.0,0.0,0.0,0.0
0,2010-11-13,1123,S22W10,192,50,Dai,6,15,Beta,3.0,5.0,0.0,0.0
1,2010-11-13,1124,N14E12,169,30,Dao,4,8,Beta,0.0,0.0,0.0,0.0
2,2010-11-13,1125,N19E23,156,10,Bxo,5,3,Beta,0.0,0.0,0.0,0.0
3,2010-11-13,1126,S28E73,108,10,Dso,3,2,Beta,0.0,0.0,0.0,0.0
0,2010-11-14,1123,S23W24,191,50,Cro,5,7,Beta,0.0,2.0,0.0,0.0
1,2010-11-14,1124,N14W03,171,80,Dsi,6,11,Beta,1.0,0.0,0.0,0.0
2,2010-11-14,1125,N19E08,160,30,Cro,3,3,Beta,2.0,0.0,0.0,0.0
3,2010-11-14,1126,S30E59,109,20,Cro,2,2,Beta,0.0,0.0,0.0,0.0
0,2010-11-15,1123,S22W37,191,10,Bxo,6,7,Beta,1.0,0.0,0.0,0.0
1,2010-11-15,1124,N14W17,171,100,Dsi,8,15,Beta,5.0,0.0,0.0,0.0
2,2010-11-15,1125,N18W06,160,10,Bxo,4,5,Beta,0.0,0.0,0.0,0.0
3,2010-11-15,1126,S30E47,108,30,Cro,3,2,Beta,0.0,0.0,0.0,0.0
0,2010-11-16,1123,S22W48,189,10,Axx,1,1,Alpha,1.0,0.0,0.0,0.0
1,2010-11-16,1124,N14W30,170,260,Dki,9,13,Beta,3.0,1.0,0.0,0.0
2,2010-11-16,1125,N18W21,162,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2010-11-16,1126,S31E33,108,50,Dro,6,7,Beta,2.0,0.0,0.0,0.0
0,2010-11-17,1124,N13W44,172,260,Dso,9,7,Beta,0.0,0.0,0.0,0.0
1,2010-11-17,1125,N20W43,159,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
2,2010-11-17,1126,S32E20,107,80,Dao,6,5,Beta,2.0,0.0,0.0,0.0
3,2010-11-17,1127,N25E71,55,120,Hsx,2,1,Alpha,1.0,0.0,0.0,0.0
0,2010-11-18,1123,S25W79,193,0,Axx,0,1,Alpha,1.0,0.0,0.0,0.0
1,2010-11-18,1124,N14W58,172,220,Esi,11,9,Beta,1.0,0.0,0.0,0.0
2,2010-11-18,1126,S31E07,108,90,Dai,9,10,Beta,1.0,0.0,0.0,0.0
3,2010-11-18,1127,N25E56,59,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-11-19,1124,N14W71,172,150,Eso,12,5,Beta,3.0,0.0,0.0,0.0
1,2010-11-19,1126,S31W07,108,40,Dso,7,4,Beta,1.0,0.0,0.0,0.0
2,2010-11-19,1127,N25E43,58,60,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-11-20,1124,N19W85,173,200,Eso,13,2,Beta,0.0,0.0,0.0,0.0
1,2010-11-20,1126,S31W19,107,40,Dso,7,4,Beta,0.0,0.0,0.0,0.0
2,2010-11-20,1127,N24E30,58,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-11-21,1126,S32W30,105,50,Cao,8,3,Beta,0.0,0.0,0.0,0.0
1,2010-11-21,1127,N24E18,57,70,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-11-22,1126,S32W44,106,20,Bxo,8,4,Beta,0.0,0.0,0.0,0.0
1,2010-11-22,1127,N25E05,57,60,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-11-23,1126,S32W56,104,10,Bxo,9,2,Beta,0.0,0.0,0.0,0.0
1,2010-11-23,1127,N25W08,56,80,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-11-24,1127,N25W21,57,60,Hsx,4,2,Alpha,1.0,0.0,0.0,0.0
0,2010-11-25,1127,N25W34,56,50,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-11-26,1127,N24W46,56,40,Hrx,2,1,Alpha,2.0,0.0,0.0,0.0
1,2010-11-26,1128,S16E59,310,10,Axx,1,1,Alpha,2.0,0.0,0.0,0.0
Nmbr,2010-11-27,Location,Lo,Area,Z,LL,NN,Mag,Type,0.0,0.0,0.0,0.0
1127,2010-11-27,N23W59,059,0030,Hsx,01,01,Alpha,,0.0,0.0,0.0,0.0
1128,2010-11-27,S14E46,310,0010,Bxo,03,02,Beta,,0.0,0.0,0.0,0.0
0,2010-11-28,1127,N24W71,54,30,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-11-29,1129,S25W76,46,30,Bxo,10,3,Beta,1.0,0.0,0.0,0.0
1,2010-11-29,1130,N13E00,330,60,Csi,5,11,Beta,1.0,0.0,0.0,0.0
0,2010-11-30,1129,S26W88,44,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2010-11-30,1130,N13W14,331,80,Dai,6,10,Beta,7.0,0.0,0.0,0.0
0,2010-12-01,1130,N12W27,330,190,Dsi,8,14,Beta,5.0,0.0,0.0,0.0
0,2010-12-02,1130,N14W40,331,250,Dai,9,15,Beta,8.0,1.0,0.0,0.0
0,2010-12-03,1130,N14W52,330,240,Dri,10,11,Beta,2.0,0.0,0.0,0.0
1,2010-12-03,1131,N30E68,208,240,Hsx,5,1,Alpha,1.0,0.0,0.0,0.0
0,2010-12-04,1130,N12W67,331,150,Cro,7,6,Beta,0.0,0.0,0.0,0.0
1,2010-12-04,1131,N31E53,211,390,Hhx,4,1,Alpha,1.0,0.0,0.0,0.0
0,2010-12-05,1130,N12W83,336,80,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
1,2010-12-05,1131,N30E40,211,350,Cho,5,2,Beta,0.0,0.0,0.0,0.0
2,2010-12-05,1132,N11W01,251,30,Cro,4,4,Beta,2.0,0.0,0.0,0.0
3,2010-12-05,1133,N14E72,180,100,Hhx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-12-06,1130,N12W94,331,40,Hsx,1,1,Alpha,3.0,0.0,0.0,0.0
1,2010-12-06,1131,N31E28,210,310,Hax,4,1,Alpha,2.0,0.0,0.0,0.0
2,2010-12-06,1132,N11W15,252,60,Bxo,6,4,Beta,1.0,0.0,0.0,0.0
3,2010-12-06,1133,N14E58,180,80,Hso,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-12-07,1131,N31E15,209,410,Hhx,4,1,Alpha,0.0,0.0,0.0,0.0
1,2010-12-07,1132,N10W30,251,10,Bxo,7,2,Beta,0.0,0.0,0.0,0.0
2,2010-12-07,1133,N16E43,178,160,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
0,2010-12-08,1131,N31E03,208,430,Cho,7,12,Beta,0.0,0.0,0.0,0.0
1,2010-12-08,1133,N15E31,181,200,Hsx,2,2,Alpha,1.0,0.0,0.0,0.0
0,2010-12-09,1131,N31W10,209,330,Hax,4,1,Alpha,1.0,0.0,0.0,0.0
1,2010-12-09,1133,N14E18,179,120,Hrx,3,1,Alpha,0.0,0.0,0.0,0.0
0,2010-12-10,1131,N32W23,208,310,Hhx,5,1,Alpha,1.0,0.0,0.0,0.0
1,2010-12-10,1133,N15E05,178,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-12-11,1131,N31W35,207,320,Hhx,4,1,Alpha,0.0,0.0,0.0,0.0
1,2010-12-11,1132,N11W83,255,0,Axx,0,1,Alpha,1.0,0.0,0.0,0.0
2,2010-12-11,1133,N15W09,181,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-12-12,1131,N31W47,205,300,Cho,5,2,Beta,1.0,0.0,0.0,0.0
1,2010-12-12,1133,N15W22,180,110,Cso,3,3,Beta,0.0,0.0,0.0,0.0
0,2010-12-13,1131,N31W58,204,290,Dho,5,2,Beta,0.0,0.0,0.0,0.0
1,2010-12-13,1133,N14W33,179,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-12-14,1131,N30W72,204,270,Hhx,4,1,Alpha,0.0,0.0,0.0,0.0
1,2010-12-14,1133,N14W48,179,80,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2010-12-14,1134,N18W33,164,20,Cao,3,3,Beta,0.0,0.0,0.0,0.0
3,2010-12-14,1135,N18E56,75,0,Axx,0,1,Alpha,1.0,0.0,0.0,0.0
0,2010-12-15,1131,N32W85,203,240,Hsx,5,1,Alpha,0.0,0.0,0.0,0.0
1,2010-12-15,1133,N15W61,179,80,Hsx,2,1,Alpha,0.0,1.0,0.0,0.0
2,2010-12-15,1134,N18W46,162,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
0,2010-12-16,1133,N13W74,180,50,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-12-17,1133,N16W94,186,60,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2010-12-17,1135,N19E17,76,20,Bxo,3,2,Beta,1.0,0.0,0.0,0.0
0,2010-12-18,1135,N19E02,78,0,Axx,1,1,Alpha,3.0,0.0,0.0,0.0
0,2010-12-19,None,,,,,,,,0.0,0.0,0.0,0.0
0,2010-12-20,None,,,,,,,,0.0,0.0,0.0,0.0
0,2010-12-21,None,,,,,,,,0.0,0.0,0.0,0.0
0,2010-12-22,None,,,,,,,,0.0,0.0,0.0,0.0
0,2010-12-23,None,,,,,,,,0.0,0.0,0.0,0.0
0,2010-12-24,None,,,,,,,,0.0,0.0,0.0,0.0
0,2010-12-25,None,,,,,,,,0.0,0.0,0.0,0.0
0,2010-12-26,1136,S22W57,30,10,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
1,2010-12-26,1137,N18E23,311,20,Cro,5,5,Beta,0.0,0.0,0.0,0.0
0,2010-12-27,1136,S22W71,31,10,Bxo,4,2,Beta,0.0,0.0,0.0,0.0
1,2010-12-27,1137,N18E10,310,10,Bxo,5,6,Beta,0.0,0.0,0.0,0.0
0,2010-12-28,1138,N13W12,320,50,Dao,5,4,Beta,4.0,0.0,0.0,0.0
0,2010-12-29,1138,N13W26,320,60,Dai,7,9,Beta-Gamma,0.0,0.0,0.0,0.0
0,2010-12-30,1138,N13W39,321,40,Dro,6,4,Beta-Gamma,0.0,0.0,0.0,0.0
1,2010-12-30,1139,S26E48,233,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
0,2010-12-31,1138,N12W55,323,20,Hrx,2,3,Alpha,0.0,0.0,0.0,0.0
1,2010-12-31,1139,S26E33,235,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
